"","id","clusters","tune","Freq","number_in_cluster","max_tune","prop","nclust"
"2098","A30","B","LHL",6,29,18,0.333333333333333,5
"2099","A30","B","LHL",6,29,18,0.333333333333333,5
"2100","A30","B","LHL",6,29,18,0.333333333333333,5
"2101","A4","B","LHL",1,55,14,0.0714285714285714,2
"2102","A4","B","LHL",1,55,14,0.0714285714285714,2
"2103","A5","B","LHL",0,42,15,0,2
"2104","A5","B","LHL",0,42,15,0,2
"2105","A6","B","LHL",4,34,15,0.266666666666667,4
"2106","A6","B","LHL",4,34,15,0.266666666666667,4
"2107","A6","B","LHL",4,34,15,0.266666666666667,4
"2108","A6","B","LHL",4,34,15,0.266666666666667,4
"2109","A7","B","LHL",3,42,16,0.1875,2
"2110","A7","B","LHL",3,42,16,0.1875,2
"2111","A8","B","LHL",0,32,17,0,4
"2112","A8","B","LHL",0,32,17,0,4
"2113","A8","B","LHL",0,32,17,0,4
"2114","A8","B","LHL",0,32,17,0,4
"2115","A9","B","LHL",1,49,17,0.0588235294117647,2
"2116","A9","B","LHL",1,49,17,0.0588235294117647,2
"2117","A1","C","LHL",0,30,18,0,4
"2118","A1","C","LHL",0,30,18,0,4
"2119","A1","C","LHL",0,30,18,0,4
"2120","A1","C","LHL",0,30,18,0,4
"2121","A12","C","LHL",2,34,17,0.117647058823529,3
"2122","A12","C","LHL",2,34,17,0.117647058823529,3
"2123","A12","C","LHL",2,34,17,0.117647058823529,3
"2124","A13","C","LHL",0,26,18,0,4
"2125","A13","C","LHL",0,26,18,0,4
"2126","A13","C","LHL",0,26,18,0,4
"2127","A13","C","LHL",0,26,18,0,4
"2128","A17","C","LHL",0,30,18,0,5
"2129","A17","C","LHL",0,30,18,0,5
"2130","A17","C","LHL",0,30,18,0,5
"2131","A17","C","LHL",0,30,18,0,5
"2132","A17","C","LHL",0,30,18,0,5
"2133","A19","C","LHL",1,19,17,0.0588235294117647,7
"2134","A19","C","LHL",1,19,17,0.0588235294117647,7
"2135","A19","C","LHL",1,19,17,0.0588235294117647,7
"2136","A19","C","LHL",1,19,17,0.0588235294117647,7
"2137","A19","C","LHL",1,19,17,0.0588235294117647,7
"2138","A19","C","LHL",1,19,17,0.0588235294117647,7
"2139","A19","C","LHL",1,19,17,0.0588235294117647,7
"2140","A2","C","LHL",0,21,15,0,4
"2141","A2","C","LHL",0,21,15,0,4
"2142","A2","C","LHL",0,21,15,0,4
"2143","A2","C","LHL",0,21,15,0,4
"2144","A20","C","LHL",0,31,15,0,5
"2145","A20","C","LHL",0,31,15,0,5
"2146","A20","C","LHL",0,31,15,0,5
"2147","A20","C","LHL",0,31,15,0,5
"2148","A20","C","LHL",0,31,15,0,5
"2149","A23","C","LHL",18,29,18,1,5
"2150","A23","C","LHL",18,29,18,1,5
"2151","A23","C","LHL",18,29,18,1,5
"2152","A23","C","LHL",18,29,18,1,5
"2153","A23","C","LHL",18,29,18,1,5
"2154","A24","C","LHL",7,34,18,0.388888888888889,4
"2155","A24","C","LHL",7,34,18,0.388888888888889,4
"2156","A24","C","LHL",7,34,18,0.388888888888889,4
"2157","A24","C","LHL",7,34,18,0.388888888888889,4
"2158","A25","C","LHL",0,25,18,0,3
"2159","A25","C","LHL",0,25,18,0,3
"2160","A25","C","LHL",0,25,18,0,3
"2161","A28","C","LHL",0,31,18,0,5
"2162","A28","C","LHL",0,31,18,0,5
"2163","A28","C","LHL",0,31,18,0,5
"2164","A28","C","LHL",0,31,18,0,5
"2165","A28","C","LHL",0,31,18,0,5
"2166","A3","C","LHL",0,19,17,0,6
"2167","A3","C","LHL",0,19,17,0,6
"2168","A3","C","LHL",0,19,17,0,6
"2169","A3","C","LHL",0,19,17,0,6
"2170","A3","C","LHL",0,19,17,0,6
"2171","A3","C","LHL",0,19,17,0,6
"2172","A30","C","LHL",0,29,18,0,5
"2173","A30","C","LHL",0,29,18,0,5
"2174","A30","C","LHL",0,29,18,0,5
"2175","A30","C","LHL",0,29,18,0,5
"2176","A30","C","LHL",0,29,18,0,5
"2177","A6","C","LHL",0,19,15,0,4
"2178","A6","C","LHL",0,19,15,0,4
"2179","A6","C","LHL",0,19,15,0,4
"2180","A6","C","LHL",0,19,15,0,4
"2181","A8","C","LHL",0,31,17,0,4
"2182","A8","C","LHL",0,31,17,0,4
"2183","A8","C","LHL",0,31,17,0,4
"2184","A8","C","LHL",0,31,17,0,4
"2185","A1","D","LHL",0,18,18,0,4
"2186","A1","D","LHL",0,18,18,0,4
"2187","A1","D","LHL",0,18,18,0,4
"2188","A1","D","LHL",0,18,18,0,4
"2189","A13","D","LHL",0,23,18,0,4
"2190","A13","D","LHL",0,23,18,0,4
"2191","A13","D","LHL",0,23,18,0,4
"2192","A13","D","LHL",0,23,18,0,4
"2193","A17","D","LHL",0,17,18,0,5
"2194","A17","D","LHL",0,17,18,0,5
"2195","A17","D","LHL",0,17,18,0,5
"2196","A17","D","LHL",0,17,18,0,5
"2197","A17","D","LHL",0,17,18,0,5
"2198","A19","D","LHL",1,19,17,0.0588235294117647,7
"2199","A19","D","LHL",1,19,17,0.0588235294117647,7
"2200","A19","D","LHL",1,19,17,0.0588235294117647,7
"2201","A19","D","LHL",1,19,17,0.0588235294117647,7
"2202","A19","D","LHL",1,19,17,0.0588235294117647,7
"2203","A19","D","LHL",1,19,17,0.0588235294117647,7
"2204","A19","D","LHL",1,19,17,0.0588235294117647,7
"2205","A2","D","LHL",0,6,15,0,4
"2206","A2","D","LHL",0,6,15,0,4
"2207","A2","D","LHL",0,6,15,0,4
"2208","A2","D","LHL",0,6,15,0,4
"2209","A20","D","LHL",0,15,15,0,5
"2210","A20","D","LHL",0,15,15,0,5
"2211","A20","D","LHL",0,15,15,0,5
"2212","A20","D","LHL",0,15,15,0,5
"2213","A20","D","LHL",0,15,15,0,5
"2214","A23","D","LHL",0,28,18,0,5
"2215","A23","D","LHL",0,28,18,0,5
"2216","A23","D","LHL",0,28,18,0,5
"2217","A23","D","LHL",0,28,18,0,5
"2218","A23","D","LHL",0,28,18,0,5
"2219","A24","D","LHL",0,31,18,0,4
"2220","A24","D","LHL",0,31,18,0,4
"2221","A24","D","LHL",0,31,18,0,4
"2222","A24","D","LHL",0,31,18,0,4
"2223","A28","D","LHL",4,27,18,0.222222222222222,5
"2224","A28","D","LHL",4,27,18,0.222222222222222,5
"2225","A28","D","LHL",4,27,18,0.222222222222222,5
"2226","A28","D","LHL",4,27,18,0.222222222222222,5
"2227","A28","D","LHL",4,27,18,0.222222222222222,5
"2228","A3","D","LHL",0,19,17,0,6
"2229","A3","D","LHL",0,19,17,0,6
"2230","A3","D","LHL",0,19,17,0,6
"2231","A3","D","LHL",0,19,17,0,6
"2232","A3","D","LHL",0,19,17,0,6
"2233","A3","D","LHL",0,19,17,0,6
"2234","A30","D","LHL",11,29,18,0.611111111111111,5
"2235","A30","D","LHL",11,29,18,0.611111111111111,5
"2236","A30","D","LHL",11,29,18,0.611111111111111,5
"2237","A30","D","LHL",11,29,18,0.611111111111111,5
"2238","A30","D","LHL",11,29,18,0.611111111111111,5
"2239","A6","D","LHL",0,19,15,0,4
"2240","A6","D","LHL",0,19,15,0,4
"2241","A6","D","LHL",0,19,15,0,4
"2242","A6","D","LHL",0,19,15,0,4
"2243","A8","D","LHL",0,23,17,0,4
"2244","A8","D","LHL",0,23,17,0,4
"2245","A8","D","LHL",0,23,17,0,4
"2246","A8","D","LHL",0,23,17,0,4
"2247","A17","E","LHL",0,16,18,0,5
"2248","A17","E","LHL",0,16,18,0,5
"2249","A17","E","LHL",0,16,18,0,5
"2250","A17","E","LHL",0,16,18,0,5
"2251","A17","E","LHL",0,16,18,0,5
"2252","A19","E","LHL",2,18,17,0.117647058823529,7
"2253","A19","E","LHL",2,18,17,0.117647058823529,7
"2254","A19","E","LHL",2,18,17,0.117647058823529,7
"2255","A19","E","LHL",2,18,17,0.117647058823529,7
"2256","A19","E","LHL",2,18,17,0.117647058823529,7
"2257","A19","E","LHL",2,18,17,0.117647058823529,7
"2258","A19","E","LHL",2,18,17,0.117647058823529,7
"2259","A20","E","LHL",0,14,15,0,5
"2260","A20","E","LHL",0,14,15,0,5
"2261","A20","E","LHL",0,14,15,0,5
"2262","A20","E","LHL",0,14,15,0,5
"2263","A20","E","LHL",0,14,15,0,5
"2264","A23","E","LHL",0,18,18,0,5
"2265","A23","E","LHL",0,18,18,0,5
"2266","A23","E","LHL",0,18,18,0,5
"2267","A23","E","LHL",0,18,18,0,5
"2268","A23","E","LHL",0,18,18,0,5
"2269","A28","E","LHL",0,17,18,0,5
"2270","A28","E","LHL",0,17,18,0,5
"2271","A28","E","LHL",0,17,18,0,5
"2272","A28","E","LHL",0,17,18,0,5
"2273","A28","E","LHL",0,17,18,0,5
"2274","A3","E","LHL",0,15,17,0,6
"2275","A3","E","LHL",0,15,17,0,6
"2276","A3","E","LHL",0,15,17,0,6
"2277","A3","E","LHL",0,15,17,0,6
"2278","A3","E","LHL",0,15,17,0,6
"2279","A3","E","LHL",0,15,17,0,6
"2280","A30","E","LHL",0,21,18,0,5
"2281","A30","E","LHL",0,21,18,0,5
"2282","A30","E","LHL",0,21,18,0,5
"2283","A30","E","LHL",0,21,18,0,5
"2284","A30","E","LHL",0,21,18,0,5
"2285","A19","F","LHL",0,17,17,0,7
"2286","A19","F","LHL",0,17,17,0,7
"2287","A19","F","LHL",0,17,17,0,7
"2288","A19","F","LHL",0,17,17,0,7
"2289","A19","F","LHL",0,17,17,0,7
"2290","A19","F","LHL",0,17,17,0,7
"2291","A19","F","LHL",0,17,17,0,7
"2292","A3","F","LHL",1,13,17,0.0588235294117647,6
"2293","A3","F","LHL",1,13,17,0.0588235294117647,6
"2294","A3","F","LHL",1,13,17,0.0588235294117647,6
"2295","A3","F","LHL",1,13,17,0.0588235294117647,6
"2296","A3","F","LHL",1,13,17,0.0588235294117647,6
"2297","A3","F","LHL",1,13,17,0.0588235294117647,6
"2298","A19","G","LHL",0,10,17,0,7
"2299","A19","G","LHL",0,10,17,0,7
"2300","A19","G","LHL",0,10,17,0,7
"2301","A19","G","LHL",0,10,17,0,7
"2302","A19","G","LHL",0,10,17,0,7
"2303","A19","G","LHL",0,10,17,0,7
"2304","A19","G","LHL",0,10,17,0,7
"2305","A1","A","LLH",13,48,17,0.764705882352941,4
"2306","A1","A","LLH",13,48,17,0.764705882352941,4
"2307","A1","A","LLH",13,48,17,0.764705882352941,4
"2308","A1","A","LLH",13,48,17,0.764705882352941,4
"2309","A10","A","LLH",14,72,18,0.777777777777778,2
"2310","A10","A","LLH",14,72,18,0.777777777777778,2
"2311","A11","A","LLH",8,43,10,0.8,2
"2312","A11","A","LLH",8,43,10,0.8,2
"2313","A12","A","LLH",17,47,17,1,3
"2314","A12","A","LLH",17,47,17,1,3
"2315","A12","A","LLH",17,47,17,1,3
"2316","A13","A","LLH",12,57,16,0.75,4
"2317","A13","A","LLH",12,57,16,0.75,4
"2318","A13","A","LLH",12,57,16,0.75,4
"2319","A13","A","LLH",12,57,16,0.75,4
"2320","A14","A","LLH",7,70,17,0.411764705882353,2
"2321","A14","A","LLH",7,70,17,0.411764705882353,2
"2322","A15","A","LLH",6,68,18,0.333333333333333,2
"2323","A15","A","LLH",6,68,18,0.333333333333333,2
"2324","A16","A","LLH",9,80,17,0.529411764705882,2
"2325","A16","A","LLH",9,80,17,0.529411764705882,2
"2326","A17","A","LLH",16,39,17,0.941176470588235,5
"2327","A17","A","LLH",16,39,17,0.941176470588235,5
"2328","A17","A","LLH",16,39,17,0.941176470588235,5
"2329","A17","A","LLH",16,39,17,0.941176470588235,5
"2330","A17","A","LLH",16,39,17,0.941176470588235,5
"2331","A18","A","LLH",11,69,18,0.611111111111111,2
"2332","A18","A","LLH",11,69,18,0.611111111111111,2
"2333","A19","A","LLH",0,27,15,0,7
"2334","A19","A","LLH",0,27,15,0,7
"2335","A19","A","LLH",0,27,15,0,7
"2336","A19","A","LLH",0,27,15,0,7
"2337","A19","A","LLH",0,27,15,0,7
"2338","A19","A","LLH",0,27,15,0,7
"2339","A19","A","LLH",0,27,15,0,7
"2340","A2","A","LLH",12,41,17,0.705882352941177,4
"2341","A2","A","LLH",12,41,17,0.705882352941177,4
"2342","A2","A","LLH",12,41,17,0.705882352941177,4
"2343","A2","A","LLH",12,41,17,0.705882352941177,4
"2344","A20","A","LLH",0,35,16,0,5
"2345","A20","A","LLH",0,35,16,0,5
"2346","A20","A","LLH",0,35,16,0,5
"2347","A20","A","LLH",0,35,16,0,5
"2348","A20","A","LLH",0,35,16,0,5
"2349","A21","A","LLH",17,108,18,0.944444444444444,2
"2350","A21","A","LLH",17,108,18,0.944444444444444,2
"2351","A22","A","LLH",13,76,18,0.722222222222222,2
"2352","A22","A","LLH",13,76,18,0.722222222222222,2
"2353","A23","A","LLH",0,35,18,0,5
"2354","A23","A","LLH",0,35,18,0,5
"2355","A23","A","LLH",0,35,18,0,5
"2356","A23","A","LLH",0,35,18,0,5
"2357","A23","A","LLH",0,35,18,0,5
"2358","A24","A","LLH",8,37,15,0.533333333333333,4
"2359","A24","A","LLH",8,37,15,0.533333333333333,4
"2360","A24","A","LLH",8,37,15,0.533333333333333,4
"2361","A24","A","LLH",8,37,15,0.533333333333333,4
"2362","A25","A","LLH",16,55,18,0.888888888888889,3
"2363","A25","A","LLH",16,55,18,0.888888888888889,3
"2364","A25","A","LLH",16,55,18,0.888888888888889,3
"2365","A26","A","LLH",16,80,17,0.941176470588235,2
"2366","A26","A","LLH",16,80,17,0.941176470588235,2
"2367","A27","A","LLH",14,82,14,1,2
"2368","A27","A","LLH",14,82,14,1,2
"2369","A28","A","LLH",0,35,18,0,5
"2370","A28","A","LLH",0,35,18,0,5
"2371","A28","A","LLH",0,35,18,0,5
"2372","A28","A","LLH",0,35,18,0,5
"2373","A28","A","LLH",0,35,18,0,5
"2374","A29","A","LLH",12,79,17,0.705882352941177,2
"2375","A29","A","LLH",12,79,17,0.705882352941177,2
"2376","A3","A","LLH",12,30,16,0.75,6
"2377","A3","A","LLH",12,30,16,0.75,6
"2378","A3","A","LLH",12,30,16,0.75,6
"2379","A3","A","LLH",12,30,16,0.75,6
"2380","A3","A","LLH",12,30,16,0.75,6
"2381","A3","A","LLH",12,30,16,0.75,6
"2382","A30","A","LLH",0,32,18,0,5
"2383","A30","A","LLH",0,32,18,0,5
"2384","A30","A","LLH",0,32,18,0,5
"2385","A30","A","LLH",0,32,18,0,5
"2386","A30","A","LLH",0,32,18,0,5
"2387","A4","A","LLH",5,64,11,0.454545454545455,2
"2388","A4","A","LLH",5,64,11,0.454545454545455,2
"2389","A5","A","LLH",15,66,15,1,2
"2390","A5","A","LLH",15,66,15,1,2
"2391","A6","A","LLH",5,34,13,0.384615384615385,4
"2392","A6","A","LLH",5,34,13,0.384615384615385,4
"2393","A6","A","LLH",5,34,13,0.384615384615385,4
"2394","A6","A","LLH",5,34,13,0.384615384615385,4
"2395","A7","A","LLH",14,65,14,1,2
"2396","A7","A","LLH",14,65,14,1,2
"2397","A8","A","LLH",7,43,14,0.5,4
"2398","A8","A","LLH",7,43,14,0.5,4
"2399","A8","A","LLH",7,43,14,0.5,4
"2400","A8","A","LLH",7,43,14,0.5,4
"2401","A9","A","LLH",12,80,17,0.705882352941177,2
"2402","A9","A","LLH",12,80,17,0.705882352941177,2
"2403","A1","B","LLH",4,43,17,0.235294117647059,4
"2404","A1","B","LLH",4,43,17,0.235294117647059,4
"2405","A1","B","LLH",4,43,17,0.235294117647059,4
"2406","A1","B","LLH",4,43,17,0.235294117647059,4
"2407","A10","B","LLH",4,53,18,0.222222222222222,2
"2408","A10","B","LLH",4,53,18,0.222222222222222,2
"2409","A11","B","LLH",2,31,10,0.2,2
"2410","A11","B","LLH",2,31,10,0.2,2
"2411","A12","B","LLH",0,42,17,0,3
"2412","A12","B","LLH",0,42,17,0,3
"2413","A12","B","LLH",0,42,17,0,3
"2414","A13","B","LLH",0,31,16,0,4
"2415","A13","B","LLH",0,31,16,0,4
"2416","A13","B","LLH",0,31,16,0,4
"2417","A13","B","LLH",0,31,16,0,4
"2418","A14","B","LLH",10,63,17,0.588235294117647,2
"2419","A14","B","LLH",10,63,17,0.588235294117647,2
"2420","A15","B","LLH",12,67,18,0.666666666666667,2
"2421","A15","B","LLH",12,67,18,0.666666666666667,2
"2422","A16","B","LLH",8,46,17,0.470588235294118,2
"2423","A16","B","LLH",8,46,17,0.470588235294118,2
"2424","A17","B","LLH",1,31,17,0.0588235294117647,5
"2425","A17","B","LLH",1,31,17,0.0588235294117647,5
"2426","A17","B","LLH",1,31,17,0.0588235294117647,5
"2427","A17","B","LLH",1,31,17,0.0588235294117647,5
"2428","A17","B","LLH",1,31,17,0.0588235294117647,5
"2429","A18","B","LLH",7,68,18,0.388888888888889,2
"2430","A18","B","LLH",7,68,18,0.388888888888889,2
"2431","A19","B","LLH",8,26,15,0.533333333333333,7
"2432","A19","B","LLH",8,26,15,0.533333333333333,7
"2433","A19","B","LLH",8,26,15,0.533333333333333,7
"2434","A19","B","LLH",8,26,15,0.533333333333333,7
"2435","A19","B","LLH",8,26,15,0.533333333333333,7
"2436","A19","B","LLH",8,26,15,0.533333333333333,7
"2437","A19","B","LLH",8,26,15,0.533333333333333,7
"2438","A2","B","LLH",5,31,17,0.294117647058824,4
"2439","A2","B","LLH",5,31,17,0.294117647058824,4
"2440","A2","B","LLH",5,31,17,0.294117647058824,4
"2441","A2","B","LLH",5,31,17,0.294117647058824,4
"2442","A20","B","LLH",15,34,16,0.9375,5
"2443","A20","B","LLH",15,34,16,0.9375,5
"2444","A20","B","LLH",15,34,16,0.9375,5
"2445","A20","B","LLH",15,34,16,0.9375,5
"2446","A20","B","LLH",15,34,16,0.9375,5
"2447","A21","B","LLH",1,34,18,0.0555555555555556,2
"2448","A21","B","LLH",1,34,18,0.0555555555555556,2
"2449","A22","B","LLH",5,64,18,0.277777777777778,2
"2450","A22","B","LLH",5,64,18,0.277777777777778,2
"2451","A23","B","LLH",8,32,18,0.444444444444444,5
"2452","A23","B","LLH",8,32,18,0.444444444444444,5
"2453","A23","B","LLH",8,32,18,0.444444444444444,5
"2454","A23","B","LLH",8,32,18,0.444444444444444,5
"2455","A23","B","LLH",8,32,18,0.444444444444444,5
"2456","A24","B","LLH",2,36,15,0.133333333333333,4
"2457","A24","B","LLH",2,36,15,0.133333333333333,4
"2458","A24","B","LLH",2,36,15,0.133333333333333,4
"2459","A24","B","LLH",2,36,15,0.133333333333333,4
"2460","A25","B","LLH",2,52,18,0.111111111111111,3
"2461","A25","B","LLH",2,52,18,0.111111111111111,3
"2462","A25","B","LLH",2,52,18,0.111111111111111,3
"2463","A26","B","LLH",1,35,17,0.0588235294117647,2
"2464","A26","B","LLH",1,35,17,0.0588235294117647,2
"2465","A27","B","LLH",0,46,14,0,2
"2466","A27","B","LLH",0,46,14,0,2
"2467","A28","B","LLH",0,32,18,0,5
"2468","A28","B","LLH",0,32,18,0,5
"2469","A28","B","LLH",0,32,18,0,5
"2470","A28","B","LLH",0,32,18,0,5
"2471","A28","B","LLH",0,32,18,0,5
"2472","A29","B","LLH",5,54,17,0.294117647058824,2
"2473","A29","B","LLH",5,54,17,0.294117647058824,2
"2474","A3","B","LLH",0,25,16,0,6
"2475","A3","B","LLH",0,25,16,0,6
"2476","A3","B","LLH",0,25,16,0,6
"2477","A3","B","LLH",0,25,16,0,6
"2478","A3","B","LLH",0,25,16,0,6
"2479","A3","B","LLH",0,25,16,0,6
"2480","A30","B","LLH",4,29,18,0.222222222222222,5
"2481","A30","B","LLH",4,29,18,0.222222222222222,5
"2482","A30","B","LLH",4,29,18,0.222222222222222,5
"2483","A30","B","LLH",4,29,18,0.222222222222222,5
"2484","A30","B","LLH",4,29,18,0.222222222222222,5
"2485","A4","B","LLH",6,55,11,0.545454545454545,2
"2486","A4","B","LLH",6,55,11,0.545454545454545,2
"2487","A5","B","LLH",0,42,15,0,2
"2488","A5","B","LLH",0,42,15,0,2
"2489","A6","B","LLH",8,34,13,0.615384615384615,4
"2490","A6","B","LLH",8,34,13,0.615384615384615,4
"2491","A6","B","LLH",8,34,13,0.615384615384615,4
"2492","A6","B","LLH",8,34,13,0.615384615384615,4
"2493","A7","B","LLH",0,42,14,0,2
"2494","A7","B","LLH",0,42,14,0,2
"2495","A8","B","LLH",1,32,14,0.0714285714285714,4
"2496","A8","B","LLH",1,32,14,0.0714285714285714,4
"2497","A8","B","LLH",1,32,14,0.0714285714285714,4
"2498","A8","B","LLH",1,32,14,0.0714285714285714,4
"2499","A9","B","LLH",5,49,17,0.294117647058824,2
"2500","A9","B","LLH",5,49,17,0.294117647058824,2
"2501","A1","C","LLH",0,30,17,0,4
"2502","A1","C","LLH",0,30,17,0,4
"2503","A1","C","LLH",0,30,17,0,4
"2504","A1","C","LLH",0,30,17,0,4
"2505","A12","C","LLH",0,34,17,0,3
"2506","A12","C","LLH",0,34,17,0,3
"2507","A12","C","LLH",0,34,17,0,3
"2508","A13","C","LLH",0,26,16,0,4
"2509","A13","C","LLH",0,26,16,0,4
"2510","A13","C","LLH",0,26,16,0,4
"2511","A13","C","LLH",0,26,16,0,4
"2512","A17","C","LLH",0,30,17,0,5
"2513","A17","C","LLH",0,30,17,0,5
"2514","A17","C","LLH",0,30,17,0,5
"2515","A17","C","LLH",0,30,17,0,5
"2516","A17","C","LLH",0,30,17,0,5
"2517","A19","C","LLH",6,19,15,0.4,7
"2518","A19","C","LLH",6,19,15,0.4,7
"2519","A19","C","LLH",6,19,15,0.4,7
"2520","A19","C","LLH",6,19,15,0.4,7
"2521","A19","C","LLH",6,19,15,0.4,7
"2522","A19","C","LLH",6,19,15,0.4,7
"2523","A19","C","LLH",6,19,15,0.4,7
"2524","A2","C","LLH",0,21,17,0,4
"2525","A2","C","LLH",0,21,17,0,4
"2526","A2","C","LLH",0,21,17,0,4
"2527","A2","C","LLH",0,21,17,0,4
"2528","A20","C","LLH",0,31,16,0,5
"2529","A20","C","LLH",0,31,16,0,5
"2530","A20","C","LLH",0,31,16,0,5
"2531","A20","C","LLH",0,31,16,0,5
"2532","A20","C","LLH",0,31,16,0,5
"2533","A23","C","LLH",10,29,18,0.555555555555556,5
"2534","A23","C","LLH",10,29,18,0.555555555555556,5
"2535","A23","C","LLH",10,29,18,0.555555555555556,5
"2536","A23","C","LLH",10,29,18,0.555555555555556,5
"2537","A23","C","LLH",10,29,18,0.555555555555556,5
"2538","A24","C","LLH",4,34,15,0.266666666666667,4
"2539","A24","C","LLH",4,34,15,0.266666666666667,4
"2540","A24","C","LLH",4,34,15,0.266666666666667,4
"2541","A24","C","LLH",4,34,15,0.266666666666667,4
"2542","A25","C","LLH",0,25,18,0,3
"2543","A25","C","LLH",0,25,18,0,3
"2544","A25","C","LLH",0,25,18,0,3
"2545","A28","C","LLH",0,31,18,0,5
"2546","A28","C","LLH",0,31,18,0,5
"2547","A28","C","LLH",0,31,18,0,5
"2548","A28","C","LLH",0,31,18,0,5
"2549","A28","C","LLH",0,31,18,0,5
"2550","A3","C","LLH",4,19,16,0.25,6
"2551","A3","C","LLH",4,19,16,0.25,6
"2552","A3","C","LLH",4,19,16,0.25,6
"2553","A3","C","LLH",4,19,16,0.25,6
"2554","A3","C","LLH",4,19,16,0.25,6
"2555","A3","C","LLH",4,19,16,0.25,6
"2556","A30","C","LLH",0,29,18,0,5
"2557","A30","C","LLH",0,29,18,0,5
"2558","A30","C","LLH",0,29,18,0,5
"2559","A30","C","LLH",0,29,18,0,5
"2560","A30","C","LLH",0,29,18,0,5
"2561","A6","C","LLH",0,19,13,0,4
"2562","A6","C","LLH",0,19,13,0,4
"2563","A6","C","LLH",0,19,13,0,4
"2564","A6","C","LLH",0,19,13,0,4
"2565","A8","C","LLH",0,31,14,0,4
"2566","A8","C","LLH",0,31,14,0,4
"2567","A8","C","LLH",0,31,14,0,4
"2568","A8","C","LLH",0,31,14,0,4
"2569","A1","D","LLH",0,18,17,0,4
"2570","A1","D","LLH",0,18,17,0,4
"2571","A1","D","LLH",0,18,17,0,4
"2572","A1","D","LLH",0,18,17,0,4
"2573","A13","D","LLH",4,23,16,0.25,4
"2574","A13","D","LLH",4,23,16,0.25,4
"2575","A13","D","LLH",4,23,16,0.25,4
"2576","A13","D","LLH",4,23,16,0.25,4
"2577","A17","D","LLH",0,17,17,0,5
"2578","A17","D","LLH",0,17,17,0,5
"2579","A17","D","LLH",0,17,17,0,5
"2580","A17","D","LLH",0,17,17,0,5
"2581","A17","D","LLH",0,17,17,0,5
"2582","A19","D","LLH",0,19,15,0,7
"2583","A19","D","LLH",0,19,15,0,7
"2584","A19","D","LLH",0,19,15,0,7
"2585","A19","D","LLH",0,19,15,0,7
"2586","A19","D","LLH",0,19,15,0,7
"2587","A19","D","LLH",0,19,15,0,7
"2588","A19","D","LLH",0,19,15,0,7
"2589","A2","D","LLH",0,6,17,0,4
"2590","A2","D","LLH",0,6,17,0,4
"2591","A2","D","LLH",0,6,17,0,4
"2592","A2","D","LLH",0,6,17,0,4
"2593","A20","D","LLH",0,15,16,0,5
"2594","A20","D","LLH",0,15,16,0,5
"2595","A20","D","LLH",0,15,16,0,5
"2596","A20","D","LLH",0,15,16,0,5
"2597","A20","D","LLH",0,15,16,0,5
"2598","A23","D","LLH",0,28,18,0,5
"2599","A23","D","LLH",0,28,18,0,5
"2600","A23","D","LLH",0,28,18,0,5
"2601","A23","D","LLH",0,28,18,0,5
"2602","A23","D","LLH",0,28,18,0,5
"2603","A24","D","LLH",1,31,15,0.0666666666666667,4
"2604","A24","D","LLH",1,31,15,0.0666666666666667,4
"2605","A24","D","LLH",1,31,15,0.0666666666666667,4
"2606","A24","D","LLH",1,31,15,0.0666666666666667,4
"2607","A28","D","LLH",18,27,18,1,5
"2608","A28","D","LLH",18,27,18,1,5
"2609","A28","D","LLH",18,27,18,1,5
"2610","A28","D","LLH",18,27,18,1,5
"2611","A28","D","LLH",18,27,18,1,5
"2612","A3","D","LLH",0,19,16,0,6
"2613","A3","D","LLH",0,19,16,0,6
"2614","A3","D","LLH",0,19,16,0,6
"2615","A3","D","LLH",0,19,16,0,6
"2616","A3","D","LLH",0,19,16,0,6
"2617","A3","D","LLH",0,19,16,0,6
"2618","A30","D","LLH",14,29,18,0.777777777777778,5
"2619","A30","D","LLH",14,29,18,0.777777777777778,5
"2620","A30","D","LLH",14,29,18,0.777777777777778,5
"2621","A30","D","LLH",14,29,18,0.777777777777778,5
"2622","A30","D","LLH",14,29,18,0.777777777777778,5
"2623","A6","D","LLH",0,19,13,0,4
"2624","A6","D","LLH",0,19,13,0,4
"2625","A6","D","LLH",0,19,13,0,4
"2626","A6","D","LLH",0,19,13,0,4
"2627","A8","D","LLH",6,23,14,0.428571428571429,4
"2628","A8","D","LLH",6,23,14,0.428571428571429,4
"2629","A8","D","LLH",6,23,14,0.428571428571429,4
"2630","A8","D","LLH",6,23,14,0.428571428571429,4
"2631","A17","E","LLH",0,16,17,0,5
"2632","A17","E","LLH",0,16,17,0,5
"2633","A17","E","LLH",0,16,17,0,5
"2634","A17","E","LLH",0,16,17,0,5
"2635","A17","E","LLH",0,16,17,0,5
"2636","A19","E","LLH",1,18,15,0.0666666666666667,7
"2637","A19","E","LLH",1,18,15,0.0666666666666667,7
"2638","A19","E","LLH",1,18,15,0.0666666666666667,7
"2639","A19","E","LLH",1,18,15,0.0666666666666667,7
"2640","A19","E","LLH",1,18,15,0.0666666666666667,7
"2641","A19","E","LLH",1,18,15,0.0666666666666667,7
"2642","A19","E","LLH",1,18,15,0.0666666666666667,7
"2643","A20","E","LLH",1,14,16,0.0625,5
"2644","A20","E","LLH",1,14,16,0.0625,5
"2645","A20","E","LLH",1,14,16,0.0625,5
"2646","A20","E","LLH",1,14,16,0.0625,5
